name,state,population,lat,lon,pleasant
new braunfels,tx,70543,29.699306,-98.115127,0.11506849315068493
flagstaff,az,70320,35.185212,-111.620698,0
muncie,in,70087,40.198826,-85.395059,0.10410958904109589
weston,fl,69959,26.100409,-80.402207,0.39452054794520547
frederick,md,69479,39.43329,-77.415591,0.09315068493150686
pasco,wa,69451,46.249713,-119.128236,0.0027397260273972603
pittsburg,ca,69424,38.019957,-121.90582,0
north richland hills,tx,69204,32.862042,-97.214758,0.09315068493150686
kissimmee,fl,69152,28.30278,-81.417831,0.41483516483516486
walnut creek,ca,68910,37.902666,-122.040479,0
st. charles,mo,68796,38.795702,-90.515364,0.12602739726027398
mount vernon,ny,68628,40.913105,-73.829317,0
conroe,tx,68602,30.319973,-95.470128,0.16712328767123288
dothan,al,68567,31.233698,-85.406823,0.13424657534246576
waterloo,ia,68460,42.492327,-92.351947,0.057534246575342465
maple grove,mn,68385,45.112764,-93.462975,0.052054794520547946
redondo beach,ca,68166,33.856817,-118.377137,0.4257142857142857
yorba linda,ca,67973,33.886971,-117.77259,0.025423728813559324
woodbury,mn,67855,44.906283,-92.923703,0.07397260273972603
eau claire,wi,67778,44.81966,-91.494877,0.0410958904109589
davis,ca,67666,38.556147,-121.737793,0.0027397260273972603
camarillo,ca,67608,34.221983,-119.033072,0.09315068493150686
victoria,tx,67574,28.826891,-96.985409,0.13972602739726028
gaithersburg,md,67456,39.118247,-77.232829,0.10136986301369863
jacksonville,nc,67357,34.736866,-77.392666,0.2
south san francisco,ca,67271,37.655104,-122.376234,0
st. cloud,mn,67109,45.526621,-94.171049,0.03287671232876712
kenner,la,67091,30.010227,-90.25482,0.2602739726027397
rockville,md,66980,39.083664,-77.155578,0.16712328767123288
jackson,tn,66975,35.658449,-88.837398,0.06301369863013699
portland,me,66881,43.633192,-70.185644,0
palo alto,ca,66853,37.399782,-122.142776,0.2
marysville,wa,66773,48.082562,-122.152268,0.0027472527472527475
south jordan,ut,66648,40.557499,-111.979453,0.043835616438356165
oshkosh,wi,66555,44.023168,-88.56226,0.03287671232876712
north little rock,ar,66504,34.781873,-92.234937,0.0821917808219178
homestead,fl,66498,25.466608,-80.444768,0.4684931506849315
bayonne,nj,66311,40.662338,-74.110275,0
eagan,mn,66286,44.8155,-93.1624,0.07397260273972603
delray beach,fl,66255,26.455903,-80.09042,0.5457063711911357
cedar park,tx,65945,30.514566,-97.819216,0.17307692307692307
laguna niguel,ca,65806,33.528868,-117.701175,0.2054794520547945
harlingen,tx,65774,26.191204,-97.697383,0.12602739726027398
san clemente,ca,65526,33.449144,-117.613119,0.12054794520547946
schenectady,ny,65305,42.80184,-73.927295,0.2849002849002849
broomfield,co,65065,39.953382,-105.052125,0.005479452054794521
ames,ia,65060,42.02602,-93.627747,0.04657534246575343
shawnee,ks,65046,39.017503,-94.805789,0.1178082191780822
conway,ar,64980,35.07435,-92.467078,0.07945205479452055
east orange,nj,64949,40.765044,-74.211765,0.13150684931506848
daytona beach,fl,64736,29.190121,-81.08937,0.3424657534246575
tamarac,fl,64681,26.203448,-80.25675,0.4175824175824176
youngstown,oh,64628,41.099095,-80.645902,0.07123287671232877
lodi,ca,64596,38.12161,-121.290765,0.0027397260273972603
greenville,sc,64579,34.836902,-82.362997,0.18904109589041096
mansfield,tx,64274,32.569188,-97.120532,0.09863013698630137
santa cruz,ca,64220,36.974385,-122.035268,0.0027397260273972603
pico rivera,ca,64218,33.989524,-118.089299,0.35082872928176795
madera,ca,64208,36.963983,-120.080243,0.010958904109589041
janesville,wi,64123,42.684698,-89.01317,0.0821917808219178
west des moines,ia,64113,41.549937,-93.781351,0.0958904109589041
montebello,ca,63921,34.015444,-118.111012,0.35082872928176795
georgetown,tx,63716,30.664144,-97.691923,0.19726027397260273
alpharetta,ga,63693,34.070648,-84.275907,0.14794520547945206
lorain,oh,63647,41.438805,-82.179722,0.057534246575342465
bowling green,ky,63616,36.970919,-86.438462,0.1095890410958904
eden prairie,mn,63496,44.847921,-93.458655,0.0547945205479452
waltham,ma,63378,42.388921,-71.242268,0.038356164383561646
cheyenne,wy,63335,41.143657,-104.792833,0
rogers,ar,63159,36.315975,-94.154618,0.18082191780821918
encinitas,ca,62930,33.050632,-117.263616,0.2356164383561644
haverhill,ma,62765,42.782945,-71.087436,0.057534246575342465
jupiter,fl,62707,26.919517,-80.11006,0.4684931506849315
council bluffs,ia,62597,41.236005,-95.853147,0.15469613259668508
north miami,fl,62435,25.900829,-80.1686,0.3917808219178082
hamilton,oh,62407,39.393428,-84.565754,0.0821917808219178
north port,fl,62345,27.058166,-82.198044,0.5095890410958904
tulare,ca,62315,36.199366,-119.341921,0.019943019943019943
coon rapids,mn,62240,45.176411,-93.311454,0.1178082191780822
buckeye,az,62138,33.432902,-112.64818,0.09217877094972067
la habra,ca,62131,33.927927,-117.951554,0.16164383561643836
blaine,mn,62124,45.170497,-93.206071,0.1178082191780822
auburn,al,62059,32.607722,-85.489545,0.2148997134670487
lake elsinore,ca,61981,33.685956,-117.335404,0.038356164383561646
taylor,mi,61568,42.225283,-83.267691,0.0684931506849315
burnsville,mn,61481,44.764409,-93.279372,0.07397260273972603
monterey park,ca,61468,34.04833,-118.133183,0.35082872928176795
rocklin,ca,61213,38.808041,-121.250365,0.0056022408963585435
utica,ny,61100,43.096382,-75.225983,0.03561643835616438
malden,ma,61068,42.42938,-71.058706,0.09315068493150686
springfield,or,60870,44.053947,-122.981225,0
terre haute,in,60825,39.465542,-87.375924,0.10136986301369863
vineland,nj,60818,39.465007,-74.997115,0.08767123287671233
san marcos,tx,60684,29.876954,-97.931563,0.1652892561983471
lakeville,mn,60633,44.680337,-93.244,0.07945205479452055
west allis,wi,60620,43.007186,-88.028986,0.04657534246575343
redmond,wa,60598,47.67826,-122.1147,0
cupertino,ca,60572,37.319398,-122.044956,0.008310249307479225
taylorsville,ut,60514,40.656955,-111.949344,0.043835616438356165
bristol,ct,60452,41.681578,-72.940749,0.049315068493150684
moore,ok,60451,35.329598,-97.475005,0.15616438356164383
gardena,ca,60447,33.894417,-118.307522,0.23013698630136986
petaluma,ca,60438,38.242253,-122.628631,0.0027624309392265192
grand junction,co,60358,39.089062,-108.567452,0.00821917808219178
casper,wy,60285,42.84365,-106.32058,0.0027397260273972603
rowlett,tx,60236,32.916325,-96.550008,0.10773480662983426
la mesa,ca,60089,32.769495,-117.021923,0.11232876712328767
meriden,ct,59988,41.536777,-72.794543,0.049315068493150684
pontiac,mi,59917,42.649228,-83.287363,0.0547945205479452
st. clair shores,mi,59903,42.493043,-82.890901,0
port orange,fl,59866,29.113488,-81.013232,0.3424657534246575
lakewood,wa,59829,47.166506,-122.532005,0
springfield,oh,59680,39.928825,-83.797365,0.09243697478991597
great falls,mt,59638,47.501439,-111.299975,0
chapel hill,nc,59568,35.92812,-79.03742,0.15616438356164383
huntington park,ca,59430,33.979248,-118.217438,0.15342465753424658
lancaster,pa,59339,40.042061,-76.30099,0.08493150684931507
coconut creek,fl,59302,26.279078,-80.184698,0.48626373626373626
idaho falls,id,59184,43.487517,-112.035712,0.0027397260273972603
san rafael,ca,59162,37.981003,-122.50693,0
noblesville,in,59093,40.036979,-86.007192,0.10027855153203342
marietta,ga,59067,33.953561,-84.542463,0.16712328767123288
owensboro,ky,59042,37.756764,-87.119125,0.11232876712328767
eastvale,ca,59039,33.963262,-117.580547,0.038356164383561646
royal oak,mi,59008,42.507816,-83.15389,0.10684931506849316
brentwood,ca,58968,37.935905,-121.718547,0
dubuque,ia,58799,42.502385,-90.705102,0.0547945205479452
novi,mi,58723,42.478494,-83.486825,0.0547945205479452
des plaines,il,58677,42.035118,-87.901072,0.06301369863013699
bartlett,tn,58579,35.234169,-89.820266,0.14794520547945206
woodland,ca,58567,38.671168,-121.750038,0.0027397260273972603
lehi,ut,58486,40.416798,-111.878512,0.01643835616438356
white plains,ny,58459,41.023801,-73.751051,0.09315068493150686
arcadia,ca,58408,34.132689,-118.036347,0.35082872928176795
ocala,fl,58218,29.180258,-82.148784,0.3452054794520548
sanford,fl,58111,28.789425,-81.275624,0.2602739726027397
bowie,md,58025,38.957072,-76.741124,0.14325842696629212
kokomo,in,57995,40.467549,-86.135466,0.1340782122905028
santee,ca,57787,32.85499,-116.986056,0.11232876712328767
dublin,ca,57721,37.716154,-121.896233,0.0027397260273972603
medford,ma,57403,42.423844,-71.109231,0
margate,fl,57234,26.248037,-80.211169,0.4175824175824176
pflugerville,tx,57122,30.454996,-97.608472,0.136986301369863
new brunswick,nj,57035,40.486677,-74.444414,0.052054794520547946
grand forks,nd,57011,47.912784,-97.07501,0.01643835616438356
fountain valley,ca,56987,33.710582,-117.951129,0.2054794520547945
st. peters,mo,56971,38.78352,-90.605075,0.09315068493150686
diamond bar,ca,56897,34.001573,-117.817601,0.23822714681440443
taunton,ma,56789,41.903324,-71.094987,0.04657534246575343
ankeny,ia,56764,41.727898,-93.60322,0.1232876712328767
chicopee,ma,56741,42.175668,-72.572257,0.0273972602739726
berwyn,il,56368,41.843332,-87.790924,0.10684931506849316
manhattan,ks,56308,39.188307,-96.605864,0.043835616438356165
smyrna,ga,56146,33.862325,-84.507955,0.16712328767123288
dearborn heights,mi,56145,42.335671,-83.288832,0.0684931506849315
porterville,ca,56058,36.063542,-119.0336,0.01749271137026239
doral,fl,56035,25.815177,-80.357989,0.4575342465753425
hendersonville,tn,56018,36.307294,-86.598891,0.13150684931506848
weymouth,ma,55957,42.206676,-70.945845,0.06371191135734072
rocky mount,nc,55806,35.968514,-77.808294,0.09315068493150686
corvallis,or,55780,44.569949,-123.278285,0
valdosta,ga,55724,30.850126,-83.278833,0.12876712328767123
hanford,ca,55659,36.325957,-119.653881,0.00821917808219178
castle rock,co,55591,39.376089,-104.853487,0
greenwood,in,55586,39.604431,-86.114304,0.1178082191780822
novato,ca,55530,38.085087,-122.548215,0.0027624309392265192
kettering,oh,55525,39.695991,-84.150437,0.11666666666666667
bellevue,ne,55510,41.154293,-95.932838,0.052054794520547946
shoreline,wa,55439,47.756904,-122.342414,0
decatur,al,55437,34.573321,-86.992135,0.1095890410958904
paramount,ca,55412,33.898883,-118.166629,0.18904109589041096
port arthur,tx,55340,29.833402,-93.96632,0.1506849315068493
anderson,in,55305,40.089233,-85.695119,0.10410958904109589
sarasota,fl,55118,27.33786,-82.545792,0.34794520547945207
west haven,ct,54927,41.272122,-72.967498,0.09041095890410959
rosemead,ca,54908,34.06888,-118.08268,0.35082872928176795
highland,ca,54854,34.113473,-117.165729,0.1643835616438356
colton,ca,54621,34.054525,-117.325029,0.2111111111111111
carson,nv,54521,39.153338,-119.743686,0.002898550724637681
pocatello,id,54441,42.871166,-112.465962,0.005479452054794521
bradenton,fl,54437,27.490921,-82.574862,0.34794520547945207
normal,il,54373,40.521327,-88.988738,0.0958904109589041
richland,wa,54248,46.284086,-119.294046,0.0027397260273972603
euless,tx,54219,32.849366,-97.078592,0.10136986301369863
blue springs,mo,54148,39.012001,-94.267612,0.12602739726027398
elyria,oh,53775,41.373539,-82.108008,0.057534246575342465
wheaton,il,53715,41.856134,-88.107453,0.07123287671232877
hoboken,nj,53635,40.745251,-74.027926,0
watsonville,ca,53628,36.919608,-121.77025,0.0027397260273972603
milford,ct,53592,41.223643,-73.064555,0.12087912087912088
revere,ma,53422,42.421005,-70.99036,0.09315068493150686
west new york,nj,53366,40.786032,-74.009507,0.21643835616438356
yucaipa,ca,53328,34.033513,-117.04262,0.1643835616438356
gilroy,ca,53231,37.006407,-121.585321,0.01466275659824047
pensacola,fl,53193,30.443336,-87.189497,0.24383561643835616
kingsport,tn,53014,36.519894,-82.54464,0.11232876712328767
palm beach gardens,fl,52923,26.848788,-80.167124,0.4684931506849315
delano,ca,52733,35.763183,-119.26356,0.01749271137026239
west sacramento,ca,52721,38.554368,-121.548663,0.0027397260273972603
huntersville,nc,52704,35.40578,-80.874023,0.12876712328767123
perth amboy,nj,52682,40.52016,-74.271331,0
southaven,ms,52589,34.950994,-89.977676,0.1232876712328767
harrisonburg,va,52538,38.431669,-78.876027,0.07397260273972603
peabody,ma,52504,42.534279,-70.969782,0.06593406593406594
placentia,ca,52495,33.881158,-117.854783,0.16164383561643836
lenexa,ks,52490,38.965267,-94.803914,0.1178082191780822
desoto,tx,52486,32.599349,-96.862941,0.09041095890410959
burlington,nc,52472,36.076346,-79.469889,0.11506849315068493
elkhart,in,52348,41.691167,-85.965132,0.23380281690140844
la crosse,wi,52306,43.825591,-91.224035,0.0547945205479452
florissant,mo,52268,38.799725,-90.327076,0.12602739726027398
sammamish,wa,52253,47.603565,-122.042946,0.0027397260273972603
albany,or,52175,44.626928,-123.096741,0
glendora,ca,52009,34.144967,-117.847667,0.23822714681440443
brookhaven,ga,51910,33.875954,-84.334763,0.14794520547945206
palm desert,ca,51869,33.737797,-116.36372,0.024657534246575342
joplin,mo,51818,37.076357,-94.501211,0.11506849315068493
enid,ok,51776,36.405687,-97.869862,0.08264462809917356
bonita springs,fl,51704,26.35501,-81.784234,0
caldwell,id,51686,43.64588,-116.659336,0.0057306590257879654
minnetonka,mn,51669,44.932545,-93.456685,0.0547945205479452
pinellas park,fl,51617,27.858883,-82.708213,0.3643835616438356
battle creek,mi,51589,42.299176,-85.229267,0.08767123287671233
casa grande,az,51460,32.907097,-111.76234,0.054945054945054944
grand island,ne,51440,40.921352,-98.358559,0.052054794520547946
grapevine,tx,51404,32.934107,-97.076533,0.10136986301369863
kentwood,mi,51357,42.8849,-85.592528,0.06027397260273973
tigard,or,51253,45.426256,-122.782586,0.0027397260273972603
apple valley,mn,51221,44.745302,-93.199328,0.07945205479452055
plainfield,nj,51217,40.615444,-74.415775,0.10684931506849316
leesburg,va,51209,39.106506,-77.555574,0.13424657534246576
coral gables,fl,51117,25.683061,-80.261659,0
lakewood,oh,50656,41.483041,-81.801716,0.08767123287671233
burien,wa,50467,47.47566,-122.340507,0
logan,ut,50371,41.740256,-111.841764,0.0027472527472527475
olympia,wa,50302,47.041398,-122.896774,0
aliso viejo,ca,50195,33.579219,-117.728915,0.2054794520547945
galveston,tx,50180,29.183446,-94.96996,0.3013698630136986
poway,ca,50157,32.987702,-117.021843,0.019178082191780823
edina,mn,50138,44.891123,-93.359752,0.07397260273972603
cerritos,ca,49975,33.867743,-118.069472,0.16164383561643836
troy,ny,49906,42.735812,-73.675321,0.0547945205479452
charleston,wv,49736,38.348692,-81.632324,0.1232876712328767
azusa,ca,49690,34.138524,-117.912253,0.23822714681440443
methuen,ma,49660,42.742468,-71.179218,0.057534246575342465
wilson,nc,49643,35.73806,-77.933946,0.09315068493150686
monroe,la,49598,32.518985,-92.077179,0.09315068493150686
parker,co,49550,39.504167,-104.773173,0
la mirada,ca,49520,33.902045,-118.008961,0.16164383561643836
minot,nd,49450,48.239168,-101.280641,0.0027397260273972603
saginaw,mi,49347,43.419945,-83.950172,0.0821917808219178
bedford,tx,49337,32.845838,-97.135076,0.10136986301369863
rancho santa margarita,ca,49324,33.632354,-117.599008,0.2054794520547945
cypress,ca,49290,33.818477,-118.038307,0.15342465753424658
murray,ut,49250,40.650608,-111.886546,0.043835616438356165
cuyahoga falls,oh,49146,41.182881,-81.553008,0.07945205479452055
coeur d'alene,id,49122,47.703485,-116.79253,0.0027397260273972603
harrisburg,pa,49081,40.275891,-76.88502,0.08493150684931507
covina,ca,48984,34.090475,-117.882143,0.23822714681440443
stillwater,ok,48967,36.131547,-97.073681,0.0027397260273972603
niagara falls,ny,48916,43.092841,-79.014743,0
collierville,tn,48863,35.048918,-89.697078,0.14246575342465753
summerville,sc,48848,33.005836,-80.179306,0.1643835616438356
sheboygan,wi,48797,43.746002,-87.730546,0.06868131868131869
middletown,oh,48760,39.502952,-84.364893,0.10863509749303621
dunwoody,ga,48733,33.941387,-84.312701,0.14794520547945206
huntington,wv,48638,38.410651,-82.434689,0.11232876712328767
maricopa,az,48602,33.045487,-112.015485,0.054945054945054944
roswell,nm,48544,33.373442,-104.529393,0.019178082191780823
cedar hill,tx,48507,32.584326,-96.958898,0.09041095890410959
east lansing,mi,48471,42.748913,-84.482442,0.0547945205479452
apopka,fl,48382,28.701688,-81.532589,0.32602739726027397
mishawaka,in,48261,41.672489,-86.164296,0.09315068493150686
portage,mi,48177,42.196361,-85.592178,0.07671232876712329
st. louis park,mn,48171,44.948681,-93.365035,0.052054794520547946
newark,oh,47986,40.069732,-82.424925,0.07123287671232877
ceres,ca,47963,37.595377,-120.962373,0.00821917808219178
alexandria,la,47889,31.293449,-92.470189,0.13972602739726028
chesterfield,mo,47864,38.657771,-90.58095,0.09315068493150686
salina,ks,47813,38.814003,-97.614463,0.049315068493150684
lawrence,in,47809,39.865956,-85.989646,0.12602739726027398
euclid,oh,47676,41.592154,-81.519678,0.21978021978021978
roseville,mi,47637,42.507586,-82.936582,0
wauwatosa,wi,47614,43.063165,-88.035583,0.04657534246575343
twin falls,id,47468,42.56319,-114.463654,0.005479452054794521
east providence,ri,47408,41.799956,-71.356584,0
palm springs,ca,47371,33.800898,-116.537993,0.024657534246575342
san luis obispo,ca,47339,35.263945,-120.663594,0.010958904109589041
madison,al,46962,34.710533,-86.76228,0.12054794520547946
jeffersonville,in,46960,38.332696,-85.696419,0.14794520547945206
san jacinto,ca,46951,33.795122,-116.991957,0.038356164383561646
mentor,oh,46901,41.690159,-81.33588,0.0830945558739255
mansfield,oh,46830,40.76672,-82.53082,0.0821917808219178
hattiesburg,ms,46805,31.306467,-89.317561,0.1643835616438356
draper,ut,46774,40.495191,-111.860651,0.043835616438356165
middletown,ct,46756,41.548611,-72.656784,0.049315068493150684
wylie,tx,46708,33.035828,-96.519993,0.10773480662983426
columbus,in,46690,39.20894,-85.918096,0.23204419889502761
smyrna,tn,46607,35.973787,-86.524191,0.0684931506849315
charlottesville,va,46597,38.037658,-78.485381,0
lincoln,ca,46474,38.875476,-121.292384,0.08310249307479224
lacey,wa,46409,47.043087,-122.798231,0
